match_id,season_id,raid_sequence_no,half,clock,clock_seconds_remaining,raiding_team_id,defending_team_id,raider_id,raider_name,is_do_or_die,outcome_category,raid_points,raid_touch_points,raid_bonus_points,defending_points,is_super_raid,is_super_tackle,primary_defender_id,primary_defender_name,team1_score_after,team2_score_after,event_text
70,2,46,1,18:40,2320,1,6,197,Pardeep Narwal,False,SUCCESSFUL_RAID,1,0,0,0,False,False,,,16,8,Pardeep Narwal raids successfully
70,2,47,1,19:14,2354,6,1,211,Deepak Narwal,False,EMPTY_RAID,0,0,0,0,False,False,,,16,8,Deepak Narwal Empty Raid
70,2,48,1,19:39,2379,1,6,197,Pardeep Narwal,False,EMPTY_RAID,0,0,0,0,False,False,,,16,8,Pardeep Narwal Empty Raid
70,2,49,1,20:08,2408,6,1,212,Amit Hooda,False,EMPTY_RAID,0,0,0,0,False,False,,,16,8,Amit Hooda Empty Raid
70,2,50,1,20:02,2402,6,1,211,Deepak Narwal,False,UNSUCCESSFUL_RAID,0,0,0,1,False,False,42.0,Dharmaraj Cheralathan,17,8,Deepak Narwal Unsuccessful Raid
70,2,51,1,20:36,2436,1,6,69,Manjeet Chhillar,False,EMPTY_RAID,0,0,0,0,False,False,,,17,8,Manjeet Chhillar Empty Raid
70,2,52,2,21:03,1200,0,0,0,D. Suresh Kumar comes in for Gurvinder Singh,False,EMPTY_RAID,0,0,0,0,False,False,,,17,8,D. Suresh Kumar comes in for Gurvinder Singh
70,2,53,2,21:04,1200,6,1,46,Gurvinder Singh,False,EMPTY_RAID,0,0,0,0,False,False,,,17,8,Gurvinder Singh Empty Raid
70,2,54,2,21:31,1200,1,6,197,Pardeep Narwal,False,SUCCESSFUL_RAID,1,0,0,0,False,False,,,18,8,Pardeep Narwal raids successfully
70,2,55,2,21:54,1200,6,1,46,Gurvinder Singh,False,SUCCESSFUL_RAID,2,0,0,0,False,False,,,18,10,Gurvinder Singh raids successfully
70,2,56,2,22:29,1200,1,6,69,Manjeet Chhillar,False,EMPTY_RAID,0,0,0,0,False,False,,,18,10,Manjeet Chhillar Empty Raid
70,2,57,2,22:55,1200,6,1,46,Gurvinder Singh,False,UNSUCCESSFUL_RAID,0,0,0,1,False,False,69.0,Manjeet Chhillar,19,10,Gurvinder Singh Unsuccessful Raid
70,2,58,2,23:23,1200,1,6,69,Manjeet Chhillar,False,SUCCESSFUL_RAID,1,0,0,0,False,False,,,20,10,Manjeet Chhillar raids successfully
70,2,59,2,23:48,1200,6,1,142,Sandeep Narwal,False,SUPER_TACKLE,0,0,0,3,False,True,194.0,Joginder Narwal,23,10,Sandeep Narwal Unsuccessful Raid
70,2,60,2,24:21,1200,0,0,0,Deepak Narwal comes in for D. Suresh Kumar,False,EMPTY_RAID,0,0,0,0,False,False,,,23,10,Deepak Narwal comes in for D. Suresh Kumar
70,2,61,2,24:21,1200,0,0,0,Varinder Singh comes in for Aman Kumar,False,EMPTY_RAID,0,0,0,0,False,False,,,23,10,Varinder Singh comes in for Aman Kumar
70,2,62,2,24:38,1200,1,6,85,Rajesh Mondal,False,EMPTY_RAID,0,0,0,0,False,False,,,23,10,Rajesh Mondal Empty Raid
70,2,63,2,24:51,1200,0,0,0,Timeout taken by Umpire,False,EMPTY_RAID,0,0,0,0,False,False,,,23,10,Timeout taken by Umpire
70,2,64,2,24:52,1200,6,1,88,Rakesh Kumar,False,EMPTY_RAID,0,0,0,0,False,False,,,23,10,Rakesh Kumar Empty Raid
70,2,65,2,25:23,1200,1,6,197,Pardeep Narwal,False,EMPTY_RAID,0,0,0,0,False,False,,,23,10,Pardeep Narwal Empty Raid
70,2,66,2,25:48,1200,6,1,142,Sandeep Narwal,False,SUCCESSFUL_RAID,2,0,0,0,False,False,,,23,12,Sandeep Narwal raids successfully
70,2,67,2,26:10,1200,1,6,85,Rajesh Mondal,False,UNSUCCESSFUL_RAID,0,0,0,1,False,False,142.0,Sandeep Narwal,23,13,Rajesh Mondal Unsuccessful Raid
70,2,68,2,26:37,1200,0,0,0,Timeout taken by Umpire,False,EMPTY_RAID,0,0,0,0,False,False,,,23,13,Timeout taken by Umpire
70,2,69,2,26:38,1200,6,1,88,Rakesh Kumar,False,EMPTY_RAID,0,0,0,0,False,False,,,23,13,Rakesh Kumar Empty Raid
70,2,70,2,27:16,1200,1,6,69,Manjeet Chhillar,False,EMPTY_RAID,0,0,0,0,False,False,,,23,13,Manjeet Chhillar Empty Raid
70,2,71,2,27:39,1200,6,1,46,Gurvinder Singh,False,UNSUCCESSFUL_RAID,0,0,0,1,False,False,69.0,Manjeet Chhillar,24,13,Gurvinder Singh Unsuccessful Raid
70,2,72,2,28:19,1200,1,6,197,Pardeep Narwal,False,SUCCESSFUL_RAID,1,0,0,0,False,False,,,25,13,Pardeep Narwal raids successfully
70,2,73,2,28:47,1200,6,1,88,Rakesh Kumar,False,EMPTY_RAID,0,0,0,0,False,False,,,25,13,Rakesh Kumar Empty Raid
70,2,74,2,29:17,1200,1,6,85,Rajesh Mondal,False,EMPTY_RAID,0,0,0,0,False,False,,,25,13,Rajesh Mondal Empty Raid
70,2,75,2,29:41,1200,6,1,142,Sandeep Narwal,False,UNSUCCESSFUL_RAID,0,0,0,1,False,False,194.0,Joginder Narwal,26,13,Sandeep Narwal Unsuccessful Raid
70,2,76,2,30:04,1200,1,6,69,Manjeet Chhillar,False,EMPTY_RAID,0,0,0,0,False,False,,,26,13,Manjeet Chhillar Empty Raid
70,2,77,2,30:33,1200,6,1,88,Rakesh Kumar,False,EMPTY_RAID,0,0,0,0,False,False,,,26,13,Rakesh Kumar Empty Raid
70,2,78,2,30:56,1200,0,0,0,D. Suresh Kumar comes in for Deepak Narwal,False,EMPTY_RAID,0,0,0,0,False,False,,,26,13,D. Suresh Kumar comes in for Deepak Narwal
70,2,79,2,31:01,1200,1,6,85,Rajesh Mondal,False,UNSUCCESSFUL_RAID,0,0,0,1,False,False,88.0,Rakesh Kumar,26,14,Rajesh Mondal Unsuccessful Raid
70,2,80,2,31:43,1200,6,1,88,Rakesh Kumar,False,EMPTY_RAID,0,0,0,0,False,False,,,26,14,Rakesh Kumar Empty Raid
70,2,81,2,32:11,1200,1,6,42,Dharmaraj Cheralathan,False,EMPTY_RAID,0,0,0,0,False,False,,,26,14,Dharmaraj Cheralathan Empty Raid
70,2,82,2,32:39,1200,6,1,211,Deepak Narwal,False,SUCCESSFUL_RAID,2,0,0,0,False,False,,,26,16,Deepak Narwal raids successfully
70,2,83,2,33:03,1200,1,6,69,Manjeet Chhillar,False,EMPTY_RAID,0,0,0,0,False,False,,,26,16,Manjeet Chhillar Empty Raid
70,2,84,2,33:28,1200,6,1,142,Sandeep Narwal,False,SUCCESSFUL_RAID,1,0,0,0,False,False,,,26,17,Sandeep Narwal raids successfully
70,2,85,2,33:55,1200,0,0,0,Timeout taken by Umpire,False,EMPTY_RAID,0,0,0,0,False,False,,,26,17,Timeout taken by Umpire
70,2,86,2,34:00,1200,1,6,197,Pardeep Narwal,False,UNSUCCESSFUL_RAID,0,0,0,1,False,False,88.0,Rakesh Kumar,26,18,Pardeep Narwal Unsuccessful Raid
70,2,87,2,34:34,1200,6,1,142,Sandeep Narwal,False,SUCCESSFUL_RAID,1,0,0,0,False,False,,,26,19,Sandeep Narwal raids successfully
70,2,88,2,34:47,1200,0,0,0,Ashish Kumar gets a Green Card,False,EMPTY_RAID,0,0,0,0,False,False,,,26,19,Ashish Kumar gets a Green Card
70,2,89,2,34:47,1200,1,6,167,Preetam Chhillar,False,SUCCESSFUL_RAID,1,0,0,0,False,False,,,27,19,Preetam Chhillar raids successfully
70,2,90,2,35:10,1200,6,1,142,Sandeep Narwal,False,SUCCESSFUL_RAID,1,0,0,0,False,False,,,27,20,Sandeep Narwal raids successfully
70,2,91,2,35:43,1200,1,6,85,Rajesh Mondal,False,UNSUCCESSFUL_RAID,1,0,0,3,False,False,206.0,Aman Kumar,28,23,Rajesh Mondal Unsuccessful Raid
70,2,92,2,36:26,1200,6,1,88,Rakesh Kumar,False,SUCCESSFUL_RAID,1,0,0,0,False,False,,,28,24,Rakesh Kumar raids successfully
70,2,93,2,36:58,1200,0,0,0,Timeout taken by Bengaluru Bulls,False,EMPTY_RAID,0,0,0,0,False,False,,,28,24,Timeout taken by Bengaluru Bulls
70,2,94,2,36:59,1200,1,6,69,Manjeet Chhillar,False,SUCCESSFUL_RAID,1,0,0,0,False,False,,,29,24,Manjeet Chhillar raids successfully
70,2,95,2,37:29,1200,6,1,211,Deepak Narwal,False,SUCCESSFUL_RAID,1,0,0,0,False,False,,,29,25,Deepak Narwal raids successfully
70,2,96,2,37:47,1200,1,6,69,Manjeet Chhillar,False,EMPTY_RAID,0,0,0,0,False,False,,,29,25,Manjeet Chhillar Empty Raid
70,2,97,2,38:10,1200,6,1,88,Rakesh Kumar,False,UNSUCCESSFUL_RAID,0,0,0,1,False,False,69.0,Manjeet Chhillar,30,25,Rakesh Kumar Unsuccessful Raid
70,2,98,2,38:44,1200,1,6,69,Manjeet Chhillar,False,EMPTY_RAID,0,0,0,0,False,False,,,30,25,Manjeet Chhillar Empty Raid
70,2,99,2,39:07,1200,6,1,46,Gurvinder Singh,False,UNSUCCESSFUL_RAID,0,0,0,1,False,False,69.0,Manjeet Chhillar,31,25,Gurvinder Singh Unsuccessful Raid
70,2,100,2,39:41,1200,1,6,85,Rajesh Mondal,False,UNSUCCESSFUL_RAID,0,0,0,1,False,False,161.0,Girish Maruti Ernak,14,18,Rajesh Mondal Unsuccessful Raid
131,3,1,1,00:01,1201,4,1,320,Nitin Tomar,False,SUCCESSFUL_RAID,1,0,0,0,False,False,,,0,1,Nitin Tomar raids successfully
131,3,2,1,00:21,1221,1,4,118,Surjeet Narwal,False,UNSUCCESSFUL_RAID,0,0,0,1,False,False,161.0,Girish Maruti Ernak,0,2,Surjeet Narwal Unsuccessful Raid
131,3,3,1,00:59,1259,4,1,66,Mahesh Goud,False,EMPTY_RAID,0,0,0,0,False,False,,,0,2,Mahesh Goud Empty Raid
131,3,4,1,01:26,1286,1,4,231,Amit Rathi,False,SUCCESSFUL_RAID,1,0,0,0,False,False,,,1,2,Amit Rathi raids successfully
131,3,5,1,01:49,1309,4,1,320,Nitin Tomar,False,UNSUCCESSFUL_RAID,0,0,0,1,False,False,314.0,Somvir,2,2,Nitin Tomar Unsuccessful Raid
131,3,6,1,02:22,1342,1,4,118,Surjeet Narwal,False,EMPTY_RAID,0,0,0,0,False,False,,,2,2,Surjeet Narwal Empty Raid
131,3,7,1,02:47,1367,4,1,66,Mahesh Goud,False,EMPTY_RAID,0,0,0,0,False,False,,,2,2,Mahesh Goud Empty Raid
131,3,8,1,03:12,1392,1,4,174,Deepak Kumar Dahiya,False,EMPTY_RAID,0,0,0,0,False,False,,,2,2,Deepak Kumar Dahiya Empty Raid
131,3,9,1,03:37,1417,4,1,163,Mahendra Ganesh Rajput,False,EMPTY_RAID,0,0,0,0,False,False,,,2,2,Mahendra Ganesh Rajput Empty Raid
131,3,10,1,04:03,1443,1,4,231,Amit Rathi,False,UNSUCCESSFUL_RAID,0,0,0,1,False,False,163.0,Mahendra Ganesh Rajput,2,3,Amit Rathi Unsuccessful Raid
131,3,11,1,04:36,1476,4,1,163,Mahendra Ganesh Rajput,False,UNSUCCESSFUL_RAID,0,0,0,1,False,False,314.0,Somvir,3,3,Mahendra Ganesh Rajput Unsuccessful Raid
131,3,12,1,05:11,1511,1,4,118,Surjeet Narwal,False,EMPTY_RAID,0,0,0,0,False,False,,,3,3,Surjeet Narwal Empty Raid
131,3,13,1,05:39,1539,4,1,66,Mahesh Goud,False,EMPTY_RAID,0,0,0,0,False,False,,,3,3,Mahesh Goud Empty Raid
131,3,14,1,06:07,1567,1,4,174,Deepak Kumar Dahiya,False,EMPTY_RAID,0,0,0,0,False,False,,,3,3,Deepak Kumar Dahiya Empty Raid
131,3,15,1,06:31,1591,4,1,66,Mahesh Goud,False,UNSUCCESSFUL_RAID,0,0,0,1,False,False,202.0,Ashish Sangwan,4,3,Mahesh Goud Unsuccessful Raid
131,3,16,1,07:09,1629,1,4,174,Deepak Kumar Dahiya,False,SUCCESSFUL_RAID,1,0,0,0,False,False,,,5,3,Deepak Kumar Dahiya raids successfully
131,3,17,1,07:37,1657,0,0,0,Timeout taken by Bengal Warriors,False,EMPTY_RAID,0,0,0,0,False,False,,,5,3,Timeout taken by Bengal Warriors
131,3,18,1,07:37,1657,0,0,0,Nitin More comes in for Jang Kun Lee,False,EMPTY_RAID,0,0,0,0,False,False,,,5,3,Nitin More comes in for Jang Kun Lee
131,3,19,1,07:40,1660,4,1,12,Jang Kun Lee,False,SUCCESSFUL_RAID,1,0,0,0,False,False,,,5,4,Jang Kun Lee raids successfully
131,3,20,1,08:08,1688,1,4,231,Amit Rathi,False,EMPTY_RAID,0,0,0,0,False,False,,,5,4,Amit Rathi Empty Raid
131,3,21,1,08:33,1713,4,1,73,Nilesh Shinde,False,EMPTY_RAID,0,0,0,0,False,False,,,5,4,Nilesh Shinde Empty Raid
131,3,22,1,09:02,1742,1,4,118,Surjeet Narwal,False,SUPER_TACKLE,0,0,0,2,False,True,73.0,Nilesh Shinde,5,6,Surjeet Narwal Unsuccessful Raid
131,3,23,1,09:38,1778,4,1,320,Nitin Tomar,False,SUCCESSFUL_RAID,1,0,0,0,False,False,,,5,7,Nitin Tomar raids successfully
131,3,24,1,10:04,1804,1,4,174,Deepak Kumar Dahiya,False,EMPTY_RAID,0,0,0,0,False,False,,,5,7,Deepak Kumar Dahiya Empty Raid
131,3,25,1,10:33,1833,4,1,320,Nitin Tomar,False,EMPTY_RAID,0,0,0,0,False,False,,,5,7,Nitin Tomar Empty Raid
131,3,26,1,11:04,1864,1,4,275,Deepak Kumar,False,EMPTY_RAID,0,0,0,0,False,False,,,5,7,Deepak Kumar Empty Raid
131,3,27,1,11:28,1888,4,1,12,Jang Kun Lee,False,EMPTY_RAID,0,0,0,0,False,False,,,5,7,Jang Kun Lee Empty Raid
131,3,28,1,11:56,1916,1,4,174,Deepak Kumar Dahiya,False,SUCCESSFUL_RAID,1,0,0,0,False,False,,,6,7,Deepak Kumar Dahiya raids successfully
131,3,29,1,12:25,1945,4,1,320,Nitin Tomar,False,UNSUCCESSFUL_RAID,0,0,0,1,False,False,275.0,Deepak Kumar,7,7,Nitin Tomar Unsuccessful Raid
131,3,30,1,12:56,1976,0,0,0,Mahendra Ganesh Rajput comes in for Nitin More,False,EMPTY_RAID,0,0,0,0,False,False,,,7,7,Mahendra Ganesh Rajput comes in for Nitin More
131,3,31,1,12:59,1979,1,4,118,Surjeet Narwal,False,EMPTY_RAID,0,0,0,0,False,False,,,7,7,Surjeet Narwal Empty Raid
131,3,32,1,13:29,2009,4,1,12,Jang Kun Lee,False,SUCCESSFUL_RAID,1,0,0,0,False,False,,,7,8,Jang Kun Lee raids successfully
131,3,33,1,13:58,2038,1,4,231,Amit Rathi,False,SUCCESSFUL_RAID,2,0,0,0,False,False,,,9,8,Amit Rathi raids successfully
131,3,34,1,14:33,2073,4,1,12,Jang Kun Lee,False,UNSUCCESSFUL_RAID,0,0,0,1,False,False,314.0,Somvir,10,8,Jang Kun Lee Unsuccessful Raid
131,3,35,1,14:54,2094,1,4,231,Amit Rathi,False,SUPER_RAID,3,0,0,0,True,False,,,13,8,Amit Rathi raids successfully
131,3,36,1,15:15,2115,4,1,66,Mahesh Goud,False,EMPTY_RAID,0,0,0,0,False,False,,,13,8,Mahesh Goud Empty Raid
131,3,37,1,15:42,2142,1,4,231,Amit Rathi,False,EMPTY_RAID,0,0,0,0,False,False,,,13,8,Amit Rathi Empty Raid
131,3,38,1,16:20,2180,4,1,320,Nitin Tomar,False,EMPTY_RAID,0,0,0,0,False,False,,,13,8,Nitin Tomar Empty Raid
131,3,39,1,16:44,2204,1,4,174,Deepak Kumar Dahiya,False,EMPTY_RAID,0,0,0,0,False,False,,,13,8,Deepak Kumar Dahiya Empty Raid
131,3,40,1,17:14,2234,4,1,12,Jang Kun Lee,False,SUCCESSFUL_RAID,2,0,0,0,False,False,,,13,10,Jang Kun Lee raids successfully
131,3,41,1,17:46,2266,1,4,231,Amit Rathi,False,UNSUCCESSFUL_RAID,0,0,0,1,False,False,161.0,Girish Maruti Ernak,13,11,Amit Rathi Unsuccessful Raid
131,3,42,1,18:40,2320,4,1,320,Nitin Tomar,False,SUCCESSFUL_RAID,1,0,0,0,False,False,,,13,12,Nitin Tomar raids successfully
131,3,43,1,19:07,2347,1,4,174,Deepak Kumar Dahiya,False,EMPTY_RAID,0,0,0,0,False,False,,,13,12,Deepak Kumar Dahiya Empty Raid
131,3,44,1,19:38,2378,0,0,0,Deepak Kumar Dahiya comes in for Preetam Chhillar,False,EMPTY_RAID,0,0,0,0,False,False,,,13,12,Deepak Kumar Dahiya comes in for Preetam Chhillar
131,3,45,1,19:41,2381,4,1,320,Nitin Tomar,False,EMPTY_RAID,0,0,0,0,False,False,,,13,12,Nitin Tomar Empty Raid
131,3,46,1,20:03,2403,1,4,118,Surjeet Narwal,False,EMPTY_RAID,0,0,0,0,False,False,,,13,12,Surjeet Narwal Empty Raid
131,3,47,1,20:32,2432,4,1,320,Nitin Tomar,False,SUPER_TACKLE,0,0,0,2,False,True,,,15,12,Nitin Tomar Unsuccessful Raid
131,3,48,2,21:04,1200,1,4,118,Surjeet Narwal,False,EMPTY_RAID,0,0,0,0,False,False,,,15,12,Surjeet Narwal Empty Raid
131,3,49,2,21:34,1200,4,1,66,Mahesh Goud,False,EMPTY_RAID,0,0,0,0,False,False,,,15,12,Mahesh Goud Empty Raid
131,3,50,2,22:01,1200,0,0,0,Preetam Chhillar comes in for Deepak Kumar Dahiya,False,EMPTY_RAID,0,0,0,0,False,False,,,15,12,Preetam Chhillar comes in for Deepak Kumar Dahiya
131,3,51,2,22:03,1200,1,4,174,Deepak Kumar Dahiya,False,UNSUCCESSFUL_RAID,0,0,0,1,False,False,73.0,Nilesh Shinde,15,13,Deepak Kumar Dahiya Unsuccessful Raid
131,3,52,2,22:31,1200,0,0,0,Shrikant Tewthia comes in for Preetam Chhillar,False,EMPTY_RAID,0,0,0,0,False,False,,,15,13,Shrikant Tewthia comes in for Preetam Chhillar
131,3,53,2,22:33,1200,4,1,320,Nitin Tomar,False,SUCCESSFUL_RAID,2,0,0,0,False,False,,,15,15,Nitin Tomar raids successfully
131,3,54,2,23:04,1200,1,4,118,Surjeet Narwal,False,SUCCESSFUL_RAID,1,0,0,0,False,False,,,16,15,Surjeet Narwal raids successfully
131,3,55,2,23:30,1200,4,1,320,Nitin Tomar,False,SUCCESSFUL_RAID,1,0,0,0,False,False,,,16,16,Nitin Tomar raids successfully
131,3,56,2,23:56,1200,1,4,118,Surjeet Narwal,False,SUCCESSFUL_RAID,1,0,0,0,False,False,,,17,16,Surjeet Narwal raids successfully
131,3,57,2,24:28,1200,4,1,320,Nitin Tomar,False,SUPER_TACKLE,0,0,0,2,False,True,231.0,Amit Rathi,19,16,Nitin Tomar Unsuccessful Raid
131,3,58,2,24:56,1200,1,4,231,Amit Rathi,False,EMPTY_RAID,0,0,0,0,False,False,,,19,16,Amit Rathi Empty Raid
131,3,59,2,25:23,1200,0,0,0,Amit Rathi comes in for Shrikant Tewthia,False,EMPTY_RAID,0,0,0,0,False,False,,,19,16,Amit Rathi comes in for Shrikant Tewthia
131,3,60,2,25:24,1200,4,1,66,Mahesh Goud,False,EMPTY_RAID,0,0,0,0,False,False,,,19,16,Mahesh Goud Empty Raid
131,3,61,2,25:52,1200,1,4,118,Surjeet Narwal,False,EMPTY_RAID,0,0,0,0,False,False,,,19,16,Surjeet Narwal Empty Raid
131,3,62,2,26:21,1200,4,1,161,Girish Maruti Ernak,False,EMPTY_RAID,0,0,0,0,False,False,,,19,16,Girish Maruti Ernak Empty Raid
131,3,63,2,26:40,1200,1,4,118,Surjeet Narwal,False,SUCCESSFUL_RAID,1,0,0,0,False,False,,,20,16,Surjeet Narwal raids successfully
131,3,64,2,27:17,1200,4,1,12,Jang Kun Lee,False,SUCCESSFUL_RAID,1,0,0,0,False,False,,,20,17,Jang Kun Lee raids successfully
131,3,65,2,27:41,1200,1,4,118,Surjeet Narwal,False,EMPTY_RAID,0,0,0,0,False,False,,,20,17,Surjeet Narwal Empty Raid
131,3,66,2,28:10,1200,4,1,161,Girish Maruti Ernak,False,EMPTY_RAID,0,0,0,0,False,False,,,20,17,Girish Maruti Ernak Empty Raid
131,3,67,2,28:36,1200,1,4,174,Deepak Kumar Dahiya,False,EMPTY_RAID,0,0,0,0,False,False,,,20,17,Deepak Kumar Dahiya Empty Raid
131,3,68,2,29:04,1200,4,1,73,Nilesh Shinde,False,SUCCESSFUL_RAID,1,0,0,0,False,False,,,20,18,Nilesh Shinde raids successfully
131,3,69,2,29:36,1200,1,4,174,Deepak Kumar Dahiya,False,UNSUCCESSFUL_RAID,0,0,0,1,False,False,161.0,Girish Maruti Ernak,20,19,Deepak Kumar Dahiya Unsuccessful Raid
131,3,70,2,30:03,1200,4,1,320,Nitin Tomar,False,SUPER_RAID,3,0,0,0,True,False,,,20,22,Nitin Tomar raids successfully
131,3,71,2,30:20,1200,0,0,0,Preetam Chhillar comes in for Amit Rathi,False,EMPTY_RAID,0,0,0,0,False,False,,,20,22,Preetam Chhillar comes in for Amit Rathi
131,3,72,2,30:21,1200,1,4,118,Surjeet Narwal,False,EMPTY_RAID,0,0,0,0,False,False,,,20,22,Surjeet Narwal Empty Raid
131,3,73,2,30:52,1200,4,1,12,Jang Kun Lee,False,EMPTY_RAID,0,0,0,0,False,False,,,20,22,Jang Kun Lee Empty Raid
131,3,74,2,31:19,1200,1,4,174,Deepak Kumar Dahiya,False,EMPTY_RAID,0,0,0,0,False,False,,,20,22,Deepak Kumar Dahiya Empty Raid
131,3,75,2,31:49,1200,4,1,320,Nitin Tomar,False,UNSUCCESSFUL_RAID,0,0,0,1,False,False,314.0,Somvir,21,22,Nitin Tomar Unsuccessful Raid
131,3,76,2,32:30,1200,1,4,231,Amit Rathi,False,UNSUCCESSFUL_RAID,0,0,0,1,False,False,,,21,23,Amit Rathi Unsuccessful Raid
131,3,77,2,33:10,1200,0,0,0,Timeout taken by Umpire,False,EMPTY_RAID,0,0,0,0,False,False,,,21,23,Timeout taken by Umpire
131,3,78,2,33:10,1200,0,0,0,Surjeet Narwal gets a Green Card,False,EMPTY_RAID,0,0,0,0,False,False,,,21,23,Surjeet Narwal gets a Green Card
131,3,79,2,33:11,1200,4,1,12,Jang Kun Lee,False,EMPTY_RAID,0,0,0,0,False,False,,,21,23,Jang Kun Lee Empty Raid
131,3,80,2,33:35,1200,1,4,118,Surjeet Narwal,False,EMPTY_RAID,0,0,0,0,False,False,,,21,23,Surjeet Narwal Empty Raid
131,3,81,2,34:06,1200,4,1,66,Mahesh Goud,False,EMPTY_RAID,0,0,0,0,False,False,,,21,23,Mahesh Goud Empty Raid
131,3,82,2,34:27,1200,1,4,174,Deepak Kumar Dahiya,False,UNSUCCESSFUL_RAID,0,0,0,1,False,False,161.0,Girish Maruti Ernak,21,24,Deepak Kumar Dahiya Unsuccessful Raid
131,3,83,2,35:10,1200,4,1,12,Jang Kun Lee,False,SUCCESSFUL_RAID,2,0,0,0,False,False,,,21,26,Jang Kun Lee raids successfully
131,3,84,2,35:34,1200,1,4,118,Surjeet Narwal,False,EMPTY_RAID,0,0,0,0,False,False,,,21,26,Surjeet Narwal Empty Raid
131,3,85,2,36:03,1200,4,1,320,Nitin Tomar,False,EMPTY_RAID,0,0,0,0,False,False,,,21,26,Nitin Tomar Empty Raid
131,3,86,2,36:34,1200,0,0,0,Timeout taken by Bengaluru Bulls,False,EMPTY_RAID,0,0,0,0,False,False,,,21,26,Timeout taken by Bengaluru Bulls
131,3,87,2,36:34,1200,1,4,275,Deepak Kumar,False,SUCCESSFUL_RAID,1,0,0,0,False,False,,,22,26,Deepak Kumar raids successfully
131,3,88,2,37:11,1200,4,1,320,Nitin Tomar,False,EMPTY_RAID,0,0,0,0,False,False,,,22,26,Nitin Tomar Empty Raid
131,3,89,2,37:41,1200,1,4,275,Deepak Kumar,False,UNSUCCESSFUL_RAID,0,0,0,1,False,False,164.0,Bajirao Hodage,22,27,Deepak Kumar Unsuccessful Raid
131,3,90,2,38:05,1200,4,1,12,Jang Kun Lee,False,SUCCESSFUL_RAID,2,0,0,0,False,False,,,22,29,Jang Kun Lee raids successfully
131,3,91,2,38:32,1200,1,4,118,Surjeet Narwal,False,UNSUCCESSFUL_RAID,1,0,0,3,False,False,164.0,Bajirao Hodage,23,32,Surjeet Narwal Unsuccessful Raid
131,3,92,2,39:04,1200,4,1,320,Nitin Tomar,False,EMPTY_RAID,0,0,0,0,False,False,,,23,32,Nitin Tomar Empty Raid
131,3,93,2,39:34,1200,1,4,118,Surjeet Narwal,False,SUCCESSFUL_RAID,1,0,0,0,False,False,,,24,32,Surjeet Narwal raids successfully
131,3,94,2,39:52,1200,4,1,12,Jang Kun Lee,False,SUCCESSFUL_RAID,2,0,0,0,False,False,,,9,22,Jang Kun Lee raids successfully
132,3,1,1,00:01,1201,5,2,29,Anup Kumar,False,EMPTY_RAID,0,0,0,0,False,False,,,0,0,Anup Kumar Empty Raid
132,3,2,1,00:30,1230,2,5,119,Surjeet Singh,False,EMPTY_RAID,0,0,0,0,False,False,,,0,0,Surjeet Singh Empty Raid
132,3,3,1,00:58,1258,5,2,105,Shabeer Bappu,False,EMPTY_RAID,0,0,0,0,False,False,,,0,0,Shabeer Bappu Empty Raid
132,3,4,1,01:28,1288,2,5,58,Kashiling Adake,False,EMPTY_RAID,0,0,0,0,False,False,,,0,0,Kashiling Adake Empty Raid
132,3,5,1,01:57,1317,5,2,94,Rishank Devadiga,False,UNSUCCESSFUL_RAID,0,0,0,1,False,False,61.0,Kuldeep Singh,1,0,Rishank Devadiga Unsuccessful Raid
132,3,6,1,02:29,1349,2,5,13,Seong Ryeol Kim,False,UNSUCCESSFUL_RAID,0,0,0,1,False,False,,,1,1,Seong Ryeol Kim Unsuccessful Raid
132,3,7,1,02:55,1375,5,2,29,Anup Kumar,False,SUCCESSFUL_RAID,1,0,0,0,False,False,,,1,2,Anup Kumar raids successfully
132,3,8,1,03:27,1407,2,5,119,Surjeet Singh,False,EMPTY_RAID,0,0,0,0,False,False,,,1,2,Surjeet Singh Empty Raid
132,3,9,1,03:59,1439,5,2,105,Shabeer Bappu,False,UNSUCCESSFUL_RAID,0,0,0,1,False,False,311.0,Anil Kumar,2,2,Shabeer Bappu Unsuccessful Raid
132,3,10,1,04:32,1472,2,5,58,Kashiling Adake,False,EMPTY_RAID,0,0,0,0,False,False,,,2,2,Kashiling Adake Empty Raid
132,3,11,1,05:03,1503,5,2,29,Anup Kumar,False,EMPTY_RAID,0,0,0,0,False,False,,,2,2,Anup Kumar Empty Raid
132,3,12,1,05:30,1530,0,0,0,Timeout taken by Umpire,False,EMPTY_RAID,0,0,0,0,False,False,,,2,2,Timeout taken by Umpire
132,3,13,1,05:31,1531,2,5,13,Seong Ryeol Kim,False,UNSUCCESSFUL_RAID,0,0,0,1,False,False,146.0,Surender Nada,2,3,Seong Ryeol Kim Unsuccessful Raid
132,3,14,1,06:00,1560,5,2,94,Rishank Devadiga,False,SUCCESSFUL_RAID,1,0,0,0,False,False,,,2,4,Rishank Devadiga raids successfully
132,3,15,1,06:17,1577,2,5,58,Kashiling Adake,False,UNSUCCESSFUL_RAID,0,0,0,1,False,False,94.0,Rishank Devadiga,2,5,Kashiling Adake Unsuccessful Raid
132,3,16,1,07:00,1620,5,2,29,Anup Kumar,False,SUCCESSFUL_RAID,1,0,0,0,False,False,,,2,6,Anup Kumar raids successfully
